,X,Y,Z,cluster,cell
15189,-28.793437488212533,-36.312334093664276,-1.4541693269636333,6,"Breast cancer cells (PanCK, GATA3)"
15190,-33.0223615683243,-57.18168667866661,-1.5386282619116258,6,"Breast cancer cells (PanCK, GATA3)"
15192,-39.597131827305134,84.16083629543527,-2.376138704685225,6,"Breast cancer cells (PanCK, GATA3)"
15193,-46.110782620955945,27.921471216070245,-2.4424879110344335,6,"Breast cancer cells (PanCK, GATA3)"
15194,-47.021735001908326,0.6409950255940657,-2.320583149129675,6,"Breast cancer cells (PanCK, GATA3)"
15200,-57.833405571775586,-8.090659931470782,-2.7546190585754182,6,"Breast cancer cells (PanCK, GATA3)"
15204,-61.924115954289334,43.114804549403516,-1.615821244367769,6,"Breast cancer cells (PanCK, GATA3)"
15208,-67.74372379742653,-58.4479405486357,-2.1805271267207047,6,"Breast cancer cells (PanCK, GATA3)"
15209,-71.5574492876226,-16.202619693020665,-2.688548517095043,6,"Breast cancer cells (PanCK, GATA3)"
15214,-85.10597249437365,-36.893212328233574,-2.158437278123042,6,"Breast cancer cells (PanCK, GATA3)"
15215,-85.06425200871104,-50.966147831548824,-2.3069777069528037,6,"Breast cancer cells (PanCK, GATA3)"
15216,-86.0462850133004,-28.20082543464747,-1.9724400641444824,6,"Breast cancer cells (PanCK, GATA3)"
15222,-100.93132316149644,-14.152763018164023,-1.8932987218452375,6,"Breast cancer cells (PanCK, GATA3)"
15223,-108.18840166857495,-49.10900497440599,-1.9634402919868137,6,"Breast cancer cells (PanCK, GATA3)"
15224,-108.84532807550136,-12.663983329384337,-2.3915788201253427,6,"Breast cancer cells (PanCK, GATA3)"
15559,108.82796737904408,-17.991445450596416,-3.738737911034434,6,"Breast cancer cells (PanCK, GATA3)"
15576,96.45219258565561,-63.96811556078927,-2.1899259275633547,6,"Breast cancer cells (PanCK, GATA3)"
15581,93.50921737904406,-36.351862117263124,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15585,92.47878259643534,-54.6359200882776,-3.430313997990954,6,"Breast cancer cells (PanCK, GATA3)"
15594,82.05676982659651,-66.31713018253117,-3.418152246698771,6,"Breast cancer cells (PanCK, GATA3)"
15599,80.34978341677999,94.46826366890036,-3.9881482883929174,6,"Breast cancer cells (PanCK, GATA3)"
15602,75.89767891750563,68.28339429299331,-2.9671032956498173,6,"Breast cancer cells (PanCK, GATA3)"
15606,72.69126866109542,49.78916352376257,-2.938898167444691,6,"Breast cancer cells (PanCK, GATA3)"
15618,60.87008694426146,-56.679398349147164,-3.5172705197300864,6,"Breast cancer cells (PanCK, GATA3)"
15628,48.62526015979279,26.156337526230686,-2.868584167718925,6,"Breast cancer cells (PanCK, GATA3)"
15633,45.429442098145216,54.2275386318006,-3.048780045865893,6,"Breast cancer cells (PanCK, GATA3)"
15637,43.540724228359124,-16.904830153792773,-2.4249536644590926,6,"Breast cancer cells (PanCK, GATA3)"
15646,32.288462662062955,102.46354668776837,-3.025884137449527,6,"Breast cancer cells (PanCK, GATA3)"
15648,30.706778354653864,20.374154142899442,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15652,29.069891536347427,76.28371840708144,-2.677993529011964,6,"Breast cancer cells (PanCK, GATA3)"
15653,28.140467379044082,38.92522121607021,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15654,28.19526389067198,-47.03015669090661,-2.9150460505693125,6,"Breast cancer cells (PanCK, GATA3)"
15660,23.998106267932997,69.22036010495913,-2.9713767999233234,6,"Breast cancer cells (PanCK, GATA3)"
15661,21.8653577299213,15.432348409052679,-2.5912598408589957,6,"Breast cancer cells (PanCK, GATA3)"
15666,21.561598331425046,29.73226486686383,-3.368202196748719,6,"Breast cancer cells (PanCK, GATA3)"
15667,21.164772934599625,60.81480454940356,-2.4158212443677662,6,"Breast cancer cells (PanCK, GATA3)"
15677,10.942550712377397,53.27194740654636,-2.606297434843963,6,"Breast cancer cells (PanCK, GATA3)"
15678,10.798872551457862,-62.09094257703322,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15685,8.252074521901307,42.38759366504985,-2.5518756661364748,6,"Breast cancer cells (PanCK, GATA3)"
15686,7.214007798205785,15.620393371758837,-3.1184160547470086,6,"Breast cancer cells (PanCK, GATA3)"
15687,7.035884045710759,-26.051862117263113,-2.655821244367772,6,"Breast cancer cells (PanCK, GATA3)"
15692,0.5560258896823598,-19.73767772010001,-2.9973815280557154,6,"Breast cancer cells (PanCK, GATA3)"
15694,-2.186700988302846,-69.30628388597057,-3.653916482463007,6,"Breast cancer cells (PanCK, GATA3)"
15697,-5.003685846762323,87.68792282897346,-3.4566814594215316,6,"Breast cancer cells (PanCK, GATA3)"
15702,-8.97049276588342,-15.744615740451536,-3.836111099440231,6,"Breast cancer cells (PanCK, GATA3)"
15704,-8.355898900025693,-32.16271483044136,-3.361557678476295,6,"Breast cancer cells (PanCK, GATA3)"
15705,-9.356536045613439,-86.21989864694348,-4.240022157609776,6,"Breast cancer cells (PanCK, GATA3)"
15706,-10.236936467109842,-56.94416980957084,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15709,-13.909650545484226,-20.871358972609073,-2.233431307260851,6,"Breast cancer cells (PanCK, GATA3)"
15712,-14.130940101270937,53.86887279087341,-3.1612280685147454,6,"Breast cancer cells (PanCK, GATA3)"
15714,-18.97901791507354,40.70500062783492,-3.458958499269727,6,"Breast cancer cells (PanCK, GATA3)"
15719,-23.077146257319498,70.24510757970654,-3.027942456488983,6,"Breast cancer cells (PanCK, GATA3)"
15723,-25.30551130312648,78.32953323157403,-2.7569065156855928,6,"Breast cancer cells (PanCK, GATA3)"
15727,-27.823074287622603,57.196054549403584,-3.0304045777011055,6,"Breast cancer cells (PanCK, GATA3)"
15728,-29.062211192384495,31.3957569303559,-4.025345053891577,6,"Breast cancer cells (PanCK, GATA3)"
15737,-31.997925478098693,41.1886140732131,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15742,-38.32955813116001,-35.36750837576653,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15748,-41.67773914269503,11.098862520418038,-3.3259661719040032,6,"Breast cancer cells (PanCK, GATA3)"
15750,-42.45744928762264,58.01480454940349,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15757,-50.447925478098796,56.138614073213034,-2.9491545777011012,6,"Breast cancer cells (PanCK, GATA3)"
15758,-51.17781965799293,-23.00186211726316,-3.8232286517751746,6,"Breast cancer cells (PanCK, GATA3)"
15760,-53.20953262095594,-56.912278783929764,-2.8074879110344355,6,"Breast cancer cells (PanCK, GATA3)"
15770,-63.0574492876226,37.592582327181276,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15774,-69.85110008127344,-5.521703387104367,-3.5269323554788734,6,"Breast cancer cells (PanCK, GATA3)"
15783,-74.06137085625005,-43.44205819569447,-4.364840852210907,6,"Breast cancer cells (PanCK, GATA3)"
15791,-78.9258379715094,-61.57535535219546,-3.2079491656469834,6,"Breast cancer cells (PanCK, GATA3)"
15792,-85.36047959065291,-3.9791348445357926,-3.976427304973825,6,"Breast cancer cells (PanCK, GATA3)"
15801,-92.43840166857495,-21.51376687916786,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15810,-95.15925552735985,-10.967789867673673,-3.7130297829556156,6,"Breast cancer cells (PanCK, GATA3)"
15817,-105.26770569787902,14.858394292993239,-3.9132571418036655,6,"Breast cancer cells (PanCK, GATA3)"
15825,-107.06610729628062,-62.580866446267464,-3.887682716229243,6,"Breast cancer cells (PanCK, GATA3)"
15832,-112.32411595428925,-57.69630656170756,-2.438043466589985,6,"Breast cancer cells (PanCK, GATA3)"
15837,-113.34316357333688,5.033852168451176,-3.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15842,-119.72684819472641,-30.943118947864207,-3.934946927427873,6,"Breast cancer cells (PanCK, GATA3)"
15848,-125.50470667158885,-24.1084022016513,-2.322994240148354,6,"Breast cancer cells (PanCK, GATA3)"
15852,-128.0011722313455,-0.30813917354021214,-3.6798905084370332,6,"Breast cancer cells (PanCK, GATA3)"
15943,82.90640613406418,-55.830175370275185,-4.415821244367766,6,"Breast cancer cells (PanCK, GATA3)"
15945,70.95296737904408,37.118971216070236,-3.8074879110344355,6,"Breast cancer cells (PanCK, GATA3)"
15946,67.38421737904406,77.07313788273689,-3.5991545777011034,6,"Breast cancer cells (PanCK, GATA3)"
15949,59.505050712377454,27.18563788273684,-3.582487911034434,6,"Breast cancer cells (PanCK, GATA3)"
15951,53.96077987904408,52.07365871607021,-3.816862911034434,6,"Breast cancer cells (PanCK, GATA3)"
15952,52.46287591562947,73.49610536241164,-4.338585472010045,6,"Breast cancer cells (PanCK, GATA3)"
15954,49.67331994314662,81.61993275453176,-4.620949449495974,6,"Breast cancer cells (PanCK, GATA3)"
15955,48.0000219767453,88.2538850091737,-4.162947681149383,6,"Breast cancer cells (PanCK, GATA3)"
15960,40.49004639458815,38.29908779638106,-3.8804153721743297,6,"Breast cancer cells (PanCK, GATA3)"
15961,30.973347813826706,-66.00005052306017,-4.256400954512696,6,"Breast cancer cells (PanCK, GATA3)"
15965,24.040589928063696,65.33637317685452,-4.533468303191295,6,"Breast cancer cells (PanCK, GATA3)"
15969,15.12141250099529,32.23391024046043,-4.338585472010045,6,"Breast cancer cells (PanCK, GATA3)"
15970,7.013326968085096,87.82119724346751,-3.8633098288426524,6,"Breast cancer cells (PanCK, GATA3)"
15973,0.48338956447446435,54.96888843461329,-4.089110427590725,6,"Breast cancer cells (PanCK, GATA3)"
15975,-1.9773210824943135,70.71608660068557,-3.101718680265197,6,"Breast cancer cells (PanCK, GATA3)"
15985,-17.973061101968597,-68.0451110624108,-3.031854999642025,6,"Breast cancer cells (PanCK, GATA3)"
15992,-48.26578262095592,-46.56558760745918,-4.391311440446195,6,"Breast cancer cells (PanCK, GATA3)"
15995,-63.195977426150705,-30.43368029908129,-3.6106264391729574,6,"Breast cancer cells (PanCK, GATA3)"
15999,-67.81935404952736,28.964124277294673,-4.53146750287117,6,"Breast cancer cells (PanCK, GATA3)"
16000,-74.78309031326359,7.550701985300975,-4.205564834111353,6,"Breast cancer cells (PanCK, GATA3)"
16002,-75.19688283882084,-73.06667693207788,-3.108631701884107,6,"Breast cancer cells (PanCK, GATA3)"
16004,-79.69660786367439,24.11545179859445,-4.17957528967521,6,"Breast cancer cells (PanCK, GATA3)"
16005,-82.43058361598071,-15.629971569999384,-5.181990398596625,6,"Breast cancer cells (PanCK, GATA3)"
16011,-93.61300484317815,10.803693438292385,-4.193599022145545,6,"Breast cancer cells (PanCK, GATA3)"
16012,-101.38358837635161,-48.17752158968517,-4.0609051772214855,6,"Breast cancer cells (PanCK, GATA3)"
16016,-117.23574386126597,-16.87201715602282,-4.105743724987917,6,"Breast cancer cells (PanCK, GATA3)"
16240,85.88533678202913,-41.217036246616374,-5.052637164765777,6,"Breast cancer cells (PanCK, GATA3)"
16263,70.25765487904408,89.47209621607021,-3.816862911034434,6,"Breast cancer cells (PanCK, GATA3)"
16274,65.31344273115673,-63.01148653040866,-4.062769601175283,6,"Breast cancer cells (PanCK, GATA3)"
16301,44.5565858000968,11.47620805817553,-5.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
16309,40.46636023618686,25.557661692260695,-5.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
16313,36.429907034216455,66.04009190572538,-4.723867221379265,6,"Breast cancer cells (PanCK, GATA3)"
16319,33.05303760376319,50.210684699216245,-4.700465439124322,6,"Breast cancer cells (PanCK, GATA3)"
16320,33.3711221409489,-26.63281449821551,-5.101535530082053,6,"Breast cancer cells (PanCK, GATA3)"
16339,17.68368546415047,91.56019462032555,-4.890998549332306,6,"Breast cancer cells (PanCK, GATA3)"
16342,16.69118459215889,-42.00049599704448,-5.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
16343,17.365519900052504,-72.55718424611467,-4.914420684143675,6,"Breast cancer cells (PanCK, GATA3)"
16351,10.135533168517782,-54.97116036287707,-5.635119489981797,6,"Breast cancer cells (PanCK, GATA3)"
16352,8.297529067355754,97.12043225503123,-5.472098300644827,6,"Breast cancer cells (PanCK, GATA3)"
16353,7.196518966345707,-80.11958698498796,-6.119524948071476,6,"Breast cancer cells (PanCK, GATA3)"
16361,1.599958119784901,-46.159269524670606,-4.601006429552953,6,"Breast cancer cells (PanCK, GATA3)"
16362,1.877510061970895,-59.85755317417369,-5.838585472010045,6,"Breast cancer cells (PanCK, GATA3)"
16364,-1.645328075501368,-84.90034696574799,-4.609760638307158,6,"Breast cancer cells (PanCK, GATA3)"
16366,-3.5098302400035095,66.61718550178455,-5.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
16370,-5.560013390186612,39.90198403658303,-4.231205859752386,6,"Breast cancer cells (PanCK, GATA3)"
16376,-10.660013390186691,74.93311956771856,-4.2143560429025655,6,"Breast cancer cells (PanCK, GATA3)"
16384,-16.911615954289232,-98.95325100615202,-5.332487911034434,6,"Breast cancer cells (PanCK, GATA3)"
16405,-34.242634472807765,69.58764405557633,-6.070142232022089,6,"Breast cancer cells (PanCK, GATA3)"
16413,-41.14078262095592,-61.1560287839298,-5.8074879110344355,6,"Breast cancer cells (PanCK, GATA3)"
16415,-42.761411991585305,53.200352334951276,-5.124445952992474,6,"Breast cancer cells (PanCK, GATA3)"
16424,-47.19304250796159,20.996725453358295,-4.653109379960988,6,"Breast cancer cells (PanCK, GATA3)"
16425,-47.33417884737099,-69.54117029336373,-5.1579596091476425,6,"Breast cancer cells (PanCK, GATA3)"
16426,-49.98602071619399,-34.85503672043768,-4.320583149129675,6,"Breast cancer cells (PanCK, GATA3)"
16427,-47.16293451969011,-76.92696760249521,-4.213289598798145,6,"Breast cancer cells (PanCK, GATA3)"
16431,-51.84139990490655,37.5567798580455,-5.144216306096162,6,"Breast cancer cells (PanCK, GATA3)"
16437,-57.37656461147725,3.5696228748379326,-4.343151418143439,6,"Breast cancer cells (PanCK, GATA3)"
16439,-64.82687284651985,51.449892268701774,-5.315570617801352,6,"Breast cancer cells (PanCK, GATA3)"
16448,-75.28917834288103,44.140294745481924,-4.045054755954222,6,"Breast cancer cells (PanCK, GATA3)"
16463,-87.72039155950341,-61.84590308560581,-5.764052156844489,6,"Breast cancer cells (PanCK, GATA3)"
16473,-92.07705713075984,-43.58519545059647,-4.128239545021362,6,"Breast cancer cells (PanCK, GATA3)"
16510,-113.38223561240892,-38.2518621172631,-4.843171671718196,6,"Breast cancer cells (PanCK, GATA3)"
16629,110.45088404571078,-24.78519545059646,-7.599154577701103,6,"Breast cancer cells (PanCK, GATA3)"
16632,97.93632018278237,-59.797033456826966,-6.465665481127893,6,"Breast cancer cells (PanCK, GATA3)"
16642,53.87980561433818,19.016765333717217,-6.541311440446194,6,"Breast cancer cells (PanCK, GATA3)"
16646,37.99504415069771,58.12871531055839,-6.326582399223412,6,"Breast cancer cells (PanCK, GATA3)"
16649,31.44392812284576,-8.612743659962803,-6.140339150703856,6,"Breast cancer cells (PanCK, GATA3)"
16650,26.136995156821854,-75.92778804318897,-5.823228651775175,6,"Breast cancer cells (PanCK, GATA3)"
16651,24.5991163689431,-64.3528722182732,-5.991578820125348,6,"Breast cancer cells (PanCK, GATA3)"
16654,15.530786006495077,64.1925823271813,-6.441965035217443,6,"Breast cancer cells (PanCK, GATA3)"
16656,10.823503093329805,106.35419848879746,-6.472098300644827,6,"Breast cancer cells (PanCK, GATA3)"
16662,-25.082086968781994,-89.66635487088632,-6.186835737121395,6,"Breast cancer cells (PanCK, GATA3)"
16664,-32.00254732683834,77.1873535690114,-6.02366438162267,6,"Breast cancer cells (PanCK, GATA3)"
16665,-36.534372364545675,20.091727626326588,-5.4722315007780225,6,"Breast cancer cells (PanCK, GATA3)"
16681,-116.39078262095592,-41.2518621172631,-5.800436628983153,6,"Breast cancer cells (PanCK, GATA3)"
16885,129.60921737904408,-50.305625558123324,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
16897,120.52664857170458,-25.79008841695736,-7.761386993603242,6,"Breast cancer cells (PanCK, GATA3)"
16908,113.93530433556583,-55.614180957842905,-6.386835737121391,6,"Breast cancer cells (PanCK, GATA3)"
16918,102.23116859855628,-26.491699515637094,-6.887365959814922,6,"Breast cancer cells (PanCK, GATA3)"
16922,100.998106267933,-31.779639895040873,-6.5547101332566555,6,"Breast cancer cells (PanCK, GATA3)"
16925,97.9692173790441,-67.79852878392978,-6.7358212443677665,6,"Breast cancer cells (PanCK, GATA3)"
16934,93.54255071237736,-43.89948116488216,-6.549154577701103,6,"Breast cancer cells (PanCK, GATA3)"
16952,84.30640047763558,-67.4959935726622,-6.941642840611898,6,"Breast cancer cells (PanCK, GATA3)"
16965,73.39090751988914,-66.12979638956358,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
16967,72.64944726410152,82.30560914710475,-7.036510899540183,6,"Breast cancer cells (PanCK, GATA3)"
16986,63.808518078344775,55.96958310418211,-6.187383015929537,6,"Breast cancer cells (PanCK, GATA3)"
16996,55.77267891750563,-43.29352878392979,-7.294026372572894,6,"Breast cancer cells (PanCK, GATA3)"
16997,54.29449656686137,-10.177412032660754,-7.326142733369458,6,"Breast cancer cells (PanCK, GATA3)"
17002,51.91058724205783,96.27325203798807,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17005,48.99016975999649,57.54405625008383,-8.347794033483414,6,"Breast cancer cells (PanCK, GATA3)"
17008,47.93530433556583,9.26625382476584,-7.060748780599653,6,"Breast cancer cells (PanCK, GATA3)"
17011,47.01947378930049,42.52591566051467,-7.800436628983153,6,"Breast cancer cells (PanCK, GATA3)"
17012,46.36783806869926,31.34583903216219,-7.036510899540183,6,"Breast cancer cells (PanCK, GATA3)"
17013,44.927399197225895,-73.99807423847523,-6.787033365579891,6,"Breast cancer cells (PanCK, GATA3)"
17019,41.69617390078321,-12.755485305668913,-6.6911835632083445,6,"Breast cancer cells (PanCK, GATA3)"
17020,41.6750068527283,-29.523791941824527,-7.714066858402855,6,"Breast cancer cells (PanCK, GATA3)"
17021,40.50576910318199,112.13664362986333,-6.889384462758571,6,"Breast cancer cells (PanCK, GATA3)"
17023,40.21791303121802,-1.8170795085674172,-6.821618345817043,6,"Breast cancer cells (PanCK, GATA3)"
17026,37.82053813376109,18.892791970787243,-5.6334313072608495,6,"Breast cancer cells (PanCK, GATA3)"
17028,34.506855174319696,-38.52482799652819,-7.287212320483253,6,"Breast cancer cells (PanCK, GATA3)"
17029,33.10921737904408,120.51004264464166,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17031,32.67866182348854,-86.0574176728187,-7.582487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17036,25.20537122519795,-42.803144168545145,-7.697872526419051,6,"Breast cancer cells (PanCK, GATA3)"
17040,24.609217379044082,112.59462911080709,-6.4245931741923314,6,"Breast cancer cells (PanCK, GATA3)"
17041,24.939004613086638,79.29423717351699,-7.805892166353587,6,"Breast cancer cells (PanCK, GATA3)"
17048,22.090298460125155,71.95714689174588,-6.033839262385786,6,"Breast cancer cells (PanCK, GATA3)"
17049,21.908429977469268,-50.981520909914025,-7.208472163002938,6,"Breast cancer cells (PanCK, GATA3)"
17053,21.454671924498655,-22.550346965747963,-7.064306092852615,6,"Breast cancer cells (PanCK, GATA3)"
17055,19.566080124142104,49.85794180430548,-6.015821244367771,6,"Breast cancer cells (PanCK, GATA3)"
17067,7.309217379044071,-47.651862117263136,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17069,6.993496855026592,49.53998649991297,-7.073754286580286,6,"Breast cancer cells (PanCK, GATA3)"
17086,-6.277146257319544,-37.71398332938435,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17088,-8.024115954289243,-49.201862117263204,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17097,-13.364115954289332,54.934804549403566,-7.935821244367766,6,"Breast cancer cells (PanCK, GATA3)"
17098,-17.112676112080237,38.04596825749036,-7.946393236478222,6,"Breast cancer cells (PanCK, GATA3)"
17099,-14.511801729236197,-40.16056700049029,-7.770386000206411,6,"Breast cancer cells (PanCK, GATA3)"
17104,-19.573881212505228,-54.42557103745088,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17108,-22.369160999334213,-69.53474500014602,-7.179785208331733,6,"Breast cancer cells (PanCK, GATA3)"
17111,-24.890782620955918,33.864804549403516,-6.449154577701101,6,"Breast cancer cells (PanCK, GATA3)"
17113,-25.963598154936506,-41.37483946354138,-7.101905386762585,6,"Breast cancer cells (PanCK, GATA3)"
17116,-30.536850036686246,24.733156609328603,-7.194847461596233,6,"Breast cancer cells (PanCK, GATA3)"
17121,-34.673135562132416,-90.21264643098857,-7.011899675740313,6,"Breast cancer cells (PanCK, GATA3)"
17124,-34.51358963849975,-45.47408433948533,-6.322253992905782,6,"Breast cancer cells (PanCK, GATA3)"
17125,-37.16962877480205,-76.41852878392979,-7.717103295649817,6,"Breast cancer cells (PanCK, GATA3)"
17128,-38.82955813116001,44.8569814201519,-6.194732808993617,6,"Breast cancer cells (PanCK, GATA3)"
17132,-41.447693190061614,7.57740617541981,-6.31826026875801,6,"Breast cancer cells (PanCK, GATA3)"
17135,-46.52649690667022,82.71004264464159,-7.168202196748723,6,"Breast cancer cells (PanCK, GATA3)"
17146,-53.6949300863937,-7.784888230934371,-7.6170501230160035,6,"Breast cancer cells (PanCK, GATA3)"
17164,-64.5861849198065,-71.58519545059647,-6.85260285356317,6,"Breast cancer cells (PanCK, GATA3)"
17168,-68.93078262095594,45.38147121607017,-7.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17174,-70.57009296578354,33.35043673331154,-7.427315497241331,6,"Breast cancer cells (PanCK, GATA3)"
17184,-81.61527241687429,6.54065488953961,-6.409018523279332,6,"Breast cancer cells (PanCK, GATA3)"
17185,-82.806036858244,-48.64734234325181,-7.336725199170026,6,"Breast cancer cells (PanCK, GATA3)"
17204,-90.60411595428923,-52.58519545059647,-7.349154577701103,6,"Breast cancer cells (PanCK, GATA3)"
17208,-94.37515762095592,-6.324778783929787,-7.488737911034434,6,"Breast cancer cells (PanCK, GATA3)"
17218,-97.54545887994874,3.462766180099038,-5.535725321106376,6,"Breast cancer cells (PanCK, GATA3)"
17225,-102.97485341741611,-29.794634978620024,-7.241779946432665,6,"Breast cancer cells (PanCK, GATA3)"
17234,-111.09952048503357,-32.00590742470649,-6.228118978995603,6,"Breast cancer cells (PanCK, GATA3)"
17235,-111.90297774290713,-8.006333661978601,-6.175170837863707,6,"Breast cancer cells (PanCK, GATA3)"
17354,61.673437562530296,35.57076785215588,-6.923466504306607,6,"Breast cancer cells (PanCK, GATA3)"
17356,56.89437362904408,-28.852122533929787,-7.590300411034434,6,"Breast cancer cells (PanCK, GATA3)"
17358,54.265933796954585,27.94714285786131,-8.007861045362791,6,"Breast cancer cells (PanCK, GATA3)"
17359,55.80808101540771,-57.708301511202535,-7.2643060928526175,6,"Breast cancer cells (PanCK, GATA3)"
17360,50.39182607469627,-53.73012298682835,-7.010024142918493,6,"Breast cancer cells (PanCK, GATA3)"
17361,45.02739919722586,68.83298636758536,-8.270366698913225,6,"Breast cancer cells (PanCK, GATA3)"
17362,44.582311549447695,-57.84677990500603,-7.0555820814380255,6,"Breast cancer cells (PanCK, GATA3)"
17366,36.40318722829039,94.99604408039181,-7.876457760280665,6,"Breast cancer cells (PanCK, GATA3)"
17368,32.7307127061469,43.53006934691132,-7.867534640006394,6,"Breast cancer cells (PanCK, GATA3)"
17369,31.8067482432416,11.464187265452892,-7.477549639429498,6,"Breast cancer cells (PanCK, GATA3)"
17371,21.92965936799436,20.34666458623599,-8.607349789487476,6,"Breast cancer cells (PanCK, GATA3)"
17372,21.128204720816257,95.26818007682971,-8.310336012300258,6,"Breast cancer cells (PanCK, GATA3)"
17376,3.852740695106263,80.38198935078526,-7.76642573486863,6,"Breast cancer cells (PanCK, GATA3)"
17378,1.6585131536919562,64.56738670902791,-8.026149882865418,6,"Breast cancer cells (PanCK, GATA3)"
17381,-4.443021426926066,56.68594882801051,-8.351144627452346,6,"Breast cancer cells (PanCK, GATA3)"
17385,-6.193599522364309,42.933583892126535,-8.040234389907674,6,"Breast cancer cells (PanCK, GATA3)"
17390,-22.448198888898503,62.90922241224246,-8.249952025866971,6,"Breast cancer cells (PanCK, GATA3)"
17391,-26.19191898459229,81.48488030697933,-7.412033365579891,6,"Breast cancer cells (PanCK, GATA3)"
17394,-32.25833228983009,58.28676922931527,-7.82420976533907,6,"Breast cancer cells (PanCK, GATA3)"
17395,-33.95156693468141,36.15598101999183,-9.70209575417169,6,"Breast cancer cells (PanCK, GATA3)"
17398,-40.41664468992144,84.8228505264151,-7.961798255862021,6,"Breast cancer cells (PanCK, GATA3)"
17399,-45.1824492876226,64.58841566051467,-8.707487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17404,-49.80525630516644,4.614365952912294,-6.477224753139698,6,"Breast cancer cells (PanCK, GATA3)"
17405,-54.22278262095591,-34.16652878392978,-7.194487911034432,6,"Breast cancer cells (PanCK, GATA3)"
17408,-59.36668623541374,28.129663987154572,-7.094536103805513,6,"Breast cancer cells (PanCK, GATA3)"
17409,-62.22475945493272,-47.8837797491808,-8.433839262385785,6,"Breast cancer cells (PanCK, GATA3)"
17411,-69.22607673860296,5.2226476866584335,-7.247193793387375,6,"Breast cancer cells (PanCK, GATA3)"
17412,-73.95699266661802,-8.41624567890699,-8.013994760349497,6,"Breast cancer cells (PanCK, GATA3)"
17613,109.12882522218132,-35.41852878392979,-7.9844486953481635,6,"Breast cancer cells (PanCK, GATA3)"
17620,106.13553316851772,-65.13782702954381,-8.959680893490575,6,"Breast cancer cells (PanCK, GATA3)"
17643,86.58143960126625,-40.22408433948533,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17647,83.01546737904408,50.77678371607021,-8.410612911034434,6,"Breast cancer cells (PanCK, GATA3)"
17660,74.40655957173516,67.12466058484097,-9.487803525652375,6,"Breast cancer cells (PanCK, GATA3)"
17665,69.54989534514579,43.8780813855617,-7.997742148322569,6,"Breast cancer cells (PanCK, GATA3)"
17670,63.94671737904406,88.33147121607021,-9.007487911034435,6,"Breast cancer cells (PanCK, GATA3)"
17672,63.6336076229465,45.71561755753362,-8.350780593961264,6,"Breast cancer cells (PanCK, GATA3)"
17673,63.83223896177793,-68.45090288464922,-9.298315249163931,6,"Breast cancer cells (PanCK, GATA3)"
17677,59.24671737904413,73.39397121607021,-8.382487911034435,6,"Breast cancer cells (PanCK, GATA3)"
17678,58.022482685166494,15.831471216070213,-9.184528727360966,6,"Breast cancer cells (PanCK, GATA3)"
17683,54.28474929393775,87.43785419479366,-9.071849613162094,6,"Breast cancer cells (PanCK, GATA3)"
17684,53.80070674074619,-17.982358571163786,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17690,48.741292850742184,0.6852448009758518,-8.591921873298585,6,"Breast cancer cells (PanCK, GATA3)"
17691,48.198503093329805,-39.204243069644065,-9.368202196748719,6,"Breast cancer cells (PanCK, GATA3)"
17696,46.974601994428724,-19.47622109162205,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17697,46.68213404571077,-63.5018621172631,-9.874154577701102,6,"Breast cancer cells (PanCK, GATA3)"
17700,41.8059386905195,101.9339302324637,-9.57429118972296,6,"Breast cancer cells (PanCK, GATA3)"
17705,40.24921737904407,-17.598528783929737,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17706,40.43972585362036,30.462827148273618,-9.302826894085282,6,"Breast cancer cells (PanCK, GATA3)"
