,Area,X,Y,Z
1718,121,265.02479338842977,480.74380165289256,31.016528925619834
1719,161,262.18633540372673,531.4223602484471,30.993788819875775
1720,119,262.52941176470586,312.05882352941177,31.168067226890756
1721,63,261.42857142857144,444.3174603174603,31.22222222222222
1722,23,261.0,239.0,31.0
1723,71,258.84507042253523,413.15492957746477,30.774647887323944
1724,159,258.2327044025157,294.2201257861635,30.930817610062892
1725,92,256.04347826086956,322.82608695652175,31.369565217391305
1726,93,253.53763440860214,355.64516129032256,30.56989247311828
1727,46,250.65217391304347,292.95652173913044,30.434782608695652
1728,44,251.1818181818182,372.90909090909093,31.0
1729,100,248.7,489.82,30.94
1730,30,247.06666666666666,440.6333333333333,31.0
1731,87,248.1264367816092,283.5977011494253,31.103448275862068
1732,145,246.27586206896552,340.02758620689656,31.406896551724138
1733,107,247.3177570093458,327.10280373831773,31.401869158878505
1734,91,245.52747252747253,252.3846153846154,31.395604395604394
1735,95,243.67368421052632,262.4842105263158,31.45263157894737
1736,126,240.0873015873016,589.2222222222222,31.333333333333332
1737,44,241.3181818181818,416.84090909090907,31.0
1738,87,241.72413793103448,368.3448275862069,30.724137931034484
1739,143,241.46853146853147,314.8881118881119,31.027972027972027
1740,44,242.52272727272728,296.6818181818182,31.272727272727273
1741,197,242.10152284263958,465.5736040609137,31.19796954314721
1742,39,239.87179487179486,212.87179487179486,31.0
1743,227,237.06167400881057,481.1409691629956,31.11894273127753
1744,50,236.02,376.14,31.0
1745,188,237.4255319148936,360.4148936170213,30.5531914893617
1746,80,236.8,259.8125,31.4
1747,259,234.43243243243242,427.44401544401546,30.405405405405407
1748,140,235.00714285714287,391.1857142857143,30.57857142857143
1749,72,234.88888888888889,337.375,31.40277777777778
1750,206,232.9902912621359,344.5873786407767,31.053398058252426
1751,46,232.3695652173913,301.6521739130435,31.434782608695652
1752,112,230.11607142857142,258.19642857142856,30.973214285714285
1753,73,226.86301369863014,565.1232876712329,30.684931506849313
1754,82,226.4268292682927,489.6463414634146,31.0
1755,86,226.46511627906978,365.9418604651163,31.08139534883721
1756,159,226.23899371069183,271.7358490566038,31.18867924528302
1757,138,225.47101449275362,460.5,31.217391304347824
1758,103,225.80582524271844,389.621359223301,31.233009708737864
1759,168,226.23809523809524,358.9404761904762,30.99404761904762
1760,169,225.01775147928993,307.5207100591716,30.78698224852071
1761,146,227.36301369863014,579.9246575342465,31.383561643835616
1762,101,221.92079207920793,220.72277227722773,31.405940594059405
1763,93,218.18279569892474,579.1827956989247,30.838709677419356
1764,147,220.33333333333334,335.4557823129252,30.918367346938776
1765,132,218.53787878787878,299.5378787878788,31.075757575757574
1766,199,218.3718592964824,285.85929648241205,31.100502512562816
1767,156,218.5,271.02564102564105,30.871794871794872
1768,151,215.7019867549669,322.78145695364236,30.933774834437084
1769,141,214.75177304964538,221.39716312056737,31.02127659574468
1770,124,215.54032258064515,409.89516129032256,31.35483870967742
1771,72,214.22222222222223,354.0833333333333,31.34722222222222
1772,34,213.38235294117646,293.47058823529414,31.352941176470587
1773,94,215.0212765957447,365.6489361702128,31.404255319148938
1774,102,210.9313725490196,487.72549019607845,30.813725490196077
1775,193,210.45077720207254,309.42487046632124,31.17616580310881
1776,59,209.72881355932202,481.8474576271187,30.64406779661017
1777,52,208.82692307692307,430.3269230769231,31.21153846153846
1778,132,207.9318181818182,363.06060606060606,30.87121212121212
1779,48,206.625,472.7291666666667,31.0
1780,154,205.83116883116884,397.1948051948052,31.116883116883116
1781,25,205.24,276.64,31.0
1782,126,204.63492063492063,510.3492063492063,31.246031746031747
1783,62,204.7258064516129,340.0483870967742,31.387096774193548
1784,49,202.9591836734694,226.51020408163265,30.6734693877551
1785,33,202.12121212121212,458.09090909090907,31.0
1786,132,202.29545454545453,345.65909090909093,31.242424242424242
1787,34,202.8235294117647,316.7352941176471,31.352941176470587
1788,120,201.30833333333334,388.825,30.966666666666665
1789,109,201.045871559633,328.5045871559633,31.211009174311926
1790,71,199.18309859154928,519.943661971831,30.788732394366196
1791,48,198.10416666666666,369.4791666666667,31.0
1792,76,197.8815789473684,314.13157894736844,31.144736842105264
1793,106,196.56603773584905,307.58490566037733,30.830188679245282
1794,152,196.26973684210526,414.89473684210526,31.125
1795,198,195.8838383838384,220.2070707070707,30.984848484848484
1796,194,195.73711340206185,441.45360824742266,31.103092783505154
1797,72,192.43055555555554,534.375,30.791666666666668
1798,95,191.94736842105263,456.4526315789474,30.94736842105263
1799,265,189.85283018867923,402.76603773584907,31.049056603773586
1800,84,190.35714285714286,465.51190476190476,31.11904761904762
1801,65,190.27692307692308,358.2307692307692,31.338461538461537
1802,135,189.42962962962963,502.6592592592593,30.748148148148147
1803,178,188.98314606741573,424.25280898876406,31.05056179775281
1804,68,188.98529411764707,325.25,31.073529411764707
1805,143,189.63636363636363,296.4055944055944,30.993006993006993
1806,82,187.90243902439025,511.8536585365854,30.902439024390244
1807,167,188.562874251497,337.58682634730536,30.97005988023952
1808,156,185.76282051282053,493.3333333333333,31.173076923076923
1809,62,185.1290322580645,436.0483870967742,31.43548387096774
1810,45,185.53333333333333,369.7111111111111,30.733333333333334
1811,41,184.70731707317074,419.9512195121951,31.121951219512194
1812,89,182.73033707865167,477.0449438202247,30.93258426966292
1813,64,182.671875,466.046875,30.703125
1814,88,181.86363636363637,403.8863636363636,30.988636363636363
1815,48,183.375,386.2708333333333,31.0
1816,108,183.44444444444446,362.80555555555554,30.944444444444443
1817,74,181.55405405405406,323.06756756756755,30.986486486486488
1818,143,180.3146853146853,292.15384615384613,31.0
1819,54,179.74074074074073,513.5555555555555,30.74074074074074
1820,125,179.328,315.584,30.976
1821,208,178.3028846153846,438.35096153846155,31.04326923076923
1822,22,176.63636363636363,422.72727272727275,31.0
1823,67,173.49253731343285,315.14925373134326,31.0
1824,94,171.86170212765958,334.28723404255317,31.0
1825,110,168.70909090909092,508.9818181818182,30.78181818181818
1826,201,168.90547263681592,420.35820895522386,30.975124378109452
1827,139,167.73381294964028,484.0143884892086,30.942446043165468
1828,107,166.22429906542055,500.58878504672896,30.60747663551402
1829,69,166.0144927536232,396.81159420289856,31.0
1830,148,162.4391891891892,473.7432432432432,31.135135135135137
1831,26,163.96153846153845,426.4230769230769,31.0
1832,199,163.8643216080402,626.8492462311558,31.0
1833,34,162.1764705882353,451.8235294117647,31.0
1834,47,160.87234042553192,461.72340425531917,31.0
1835,360,836.5611111111111,608.9,30.46388888888889
1836,255,825.9215686274509,267.0549019607843,30.51372549019608
1837,254,817.4606299212599,287.40157480314963,30.618110236220474
1838,296,813.5168918918919,240.97297297297297,30.48310810810811
1839,231,800.2683982683983,656.3939393939394,29.861471861471863
1840,174,793.3908045977012,540.2873563218391,30.54022988505747
1841,130,792.6461538461539,649.4230769230769,30.284615384615385
1842,136,790.2279411764706,512.6985294117648,30.477941176470587
1843,254,788.3582677165355,563.9448818897638,30.496062992125985
1844,228,784.2017543859649,651.2894736842105,30.714912280701753
1845,256,778.7109375,743.41796875,30.6796875
1846,179,779.072625698324,640.5251396648044,30.307262569832403
1847,191,779.4921465968587,529.565445026178,30.3717277486911
1848,87,776.7471264367816,417.5977011494253,30.42528735632184
1849,268,769.0597014925373,528.8134328358209,30.65671641791045
1850,337,765.3887240356083,645.4836795252226,30.2433234421365
1851,48,761.7916666666666,628.9583333333334,30.5
1852,203,756.8522167487685,351.4926108374384,30.029556650246306
1853,215,732.9953488372093,684.7255813953489,30.38139534883721
1854,126,725.6984126984127,527.9920634920635,30.27777777777778
1855,41,725.560975609756,690.1463414634146,30.390243902439025
1856,309,722.3818770226537,756.9773462783171,30.53074433656958
1857,180,715.9777777777778,545.8222222222222,30.683333333333334
1858,206,717.6116504854369,518.6504854368932,30.441747572815533
1859,159,716.8490566037735,468.9119496855346,30.364779874213838
1860,227,706.9559471365639,693.669603524229,30.555066079295155
1861,250,700.124,670.064,29.992
1862,123,698.8373983739838,395.2926829268293,30.48780487804878
1863,132,698.310606060606,592.939393939394,30.651515151515152
1864,265,695.0377358490566,680.5207547169812,29.954716981132076
1865,132,694.5530303030303,583.5454545454545,30.507575757575758
1866,175,690.3657142857143,653.3314285714285,30.388571428571428
1867,273,684.6336996336996,424.24908424908426,30.234432234432234
1868,178,684.4213483146067,456.46067415730334,30.162921348314608
1869,128,681.3125,363.2578125,30.2421875
1870,158,678.4683544303797,298.40506329113924,30.417721518987342
1871,31,676.5483870967741,635.2258064516129,30.0
1872,219,675.3196347031964,685.8264840182649,30.863013698630137
1873,260,673.276923076923,620.0692307692308,30.630769230769232
1874,285,673.2175438596491,700.0175438596491,30.687719298245614
1875,173,669.0,471.8265895953757,30.953757225433527
1876,207,666.3913043478261,717.3333333333334,30.23671497584541
1877,146,667.1780821917808,515.8013698630137,30.267123287671232
1878,180,663.4777777777778,603.0388888888889,30.466666666666665
1879,113,654.70796460177,676.3274336283185,30.672566371681416
1880,123,653.0813008130082,405.2764227642276,30.146341463414632
1881,122,646.4344262295082,711.7704918032787,30.62295081967213
1882,198,641.5353535353536,473.59090909090907,30.318181818181817
1883,119,642.344537815126,403.96638655462186,30.747899159663866
1884,129,642.2713178294574,359.6046511627907,31.209302325581394
1885,241,633.1244813278008,789.2199170124481,30.568464730290458
1886,278,631.1043165467626,380.7769784172662,30.8705035971223
1887,114,628.1228070175439,637.7982456140351,31.20175438596491
1888,233,627.068669527897,713.725321888412,30.206008583690988
1889,131,626.8778625954199,438.4580152671756,30.38167938931298
1890,80,607.825,485.3625,30.2
1891,107,605.1869158878504,502.57943925233644,30.50467289719626
1892,183,605.3715846994536,535.0491803278688,30.53551912568306
1893,154,602.4805194805194,299.8246753246753,30.2987012987013
1894,159,602.9245283018868,800.7484276729559,30.50314465408805
1895,244,594.9508196721312,563.2295081967213,30.688524590163933
1896,234,593.5641025641025,424.9316239316239,30.534188034188034
1897,247,595.7813765182186,393.7449392712551,29.720647773279353
1898,193,592.8031088082902,788.041450777202,30.689119170984455
1899,192,584.5572916666666,353.7135416666667,30.4375
1900,99,579.5757575757576,822.5252525252525,30.727272727272727
1901,175,579.1485714285715,376.9085714285714,30.65142857142857
1902,211,574.8009478672985,602.0758293838862,30.919431279620852
1903,237,565.957805907173,295.9915611814346,30.49367088607595
1904,128,564.6640625,584.734375,30.4765625
1905,139,564.2302158273382,571.2230215827338,30.985611510791365
1906,199,564.5125628140704,402.5175879396985,30.91959798994975
1907,228,562.0482456140351,818.0263157894736,30.482456140350877
1908,174,560.6321839080459,547.0057471264367,30.189655172413794
1909,128,558.796875,716.3046875,30.015625
1910,173,557.4104046242775,257.5491329479769,30.45086705202312
1911,208,552.7307692307693,383.02403846153845,29.822115384615383
1912,218,551.6146788990826,642.2798165137615,30.376146788990827
1913,198,551.1414141414141,750.0505050505051,30.54040404040404
1914,110,543.4181818181818,518.3,30.554545454545455
1915,312,538.8621794871794,842.7147435897435,30.46153846153846
1916,194,538.2268041237113,240.8556701030928,30.649484536082475
1917,420,533.6023809523809,522.702380952381,30.442857142857143
1918,253,532.2094861660079,636.8260869565217,30.399209486166008
1919,271,530.8265682656827,280.4686346863469,30.74538745387454
1920,138,527.231884057971,579.1449275362319,30.71014492753623
1921,110,521.5909090909091,367.1272727272727,30.527272727272727
1922,204,518.0490196078431,343.73039215686276,30.70098039215686
1923,132,517.0530303030303,251.86363636363637,30.454545454545453
1924,210,514.6809523809524,273.79047619047617,30.84285714285714
1925,194,510.5773195876289,816.9484536082474,30.391752577319586
1926,86,509.6860465116279,592.1511627906976,30.27906976744186
1927,41,505.6341463414634,525.1463414634146,30.51219512195122
1928,212,505.8301886792453,358.4433962264151,30.891509433962263
1929,161,503.19875776397515,222.16770186335404,30.08695652173913
1930,256,502.03515625,511.046875,30.4375
1931,127,499.29133858267716,325.40944881889766,30.480314960629922
1932,180,493.5888888888889,239.66666666666666,30.377777777777776
1933,198,482.8686868686869,858.5808080808081,30.38888888888889
1934,306,474.62745098039215,567.0032679738562,30.87908496732026
1935,58,471.0344827586207,592.6551724137931,30.224137931034484
1936,203,468.37931034482756,540.871921182266,30.502463054187192
1937,34,441.8235294117647,510.79411764705884,30.676470588235293
1938,136,438.3382352941176,375.75735294117646,30.03676470588235
1939,181,435.61878453038673,486.1767955801105,30.41988950276243
1940,218,431.5321100917431,359.48623853211006,30.642201834862384
1941,122,427.1311475409836,795.6147540983607,30.42622950819672
1942,187,425.81283422459893,275.52941176470586,30.49197860962567
1943,165,420.2848484848485,502.0969696969697,30.181818181818183
1944,142,416.57042253521126,489.00704225352115,30.471830985915492
1945,200,413.315,830.755,30.495
1946,218,409.6238532110092,365.5275229357798,30.908256880733944
1947,267,411.00374531835206,571.8876404494382,30.771535580524343
1948,262,407.6832061068702,511.26335877862596,31.053435114503817
1949,109,401.48623853211006,498.76146788990826,30.422018348623855
1950,160,401.20625,780.1375,30.91875
1951,230,399.3478260869565,724.0434782608696,30.491304347826087
1952,103,394.4757281553398,457.7378640776699,30.58252427184466
1953,55,390.4909090909091,547.2545454545455,30.472727272727273
1954,180,389.5,448.9888888888889,30.7
1955,394,389.21319796954316,366.3984771573604,30.190355329949238
1956,152,385.94736842105266,778.7368421052631,30.585526315789473
1957,207,370.8840579710145,349.20772946859904,30.647342995169083
1958,197,368.0761421319797,305.4162436548223,30.14213197969543
1959,107,365.8785046728972,283.3457943925234,30.7196261682243
1960,51,358.5686274509804,332.2549019607843,31.0
1961,120,356.71666666666664,643.05,30.433333333333334
1962,151,356.6291390728477,735.6754966887418,30.90728476821192
1963,210,354.65714285714284,360.01428571428573,30.63809523809524
1964,243,349.1440329218107,385.24279835390945,30.68312757201646
1965,229,346.2532751091703,751.2794759825327,30.270742358078603
1966,89,342.44943820224717,637.1910112359551,30.50561797752809
1967,141,335.01418439716315,594.8652482269504,30.354609929078013
1968,256,328.01171875,602.015625,30.58984375
1969,142,318.63380281690144,742.2887323943662,30.633802816901408
1970,272,313.68014705882354,686.6691176470588,30.52573529411765
1971,139,310.9280575539568,263.6906474820144,30.676258992805757
1972,110,303.03636363636366,295.2818181818182,29.945454545454545
1973,195,293.8,343.15384615384613,30.333333333333332
1974,182,291.9175824175824,370.52197802197804,30.384615384615383
1975,146,289.74657534246575,411.17808219178085,30.363013698630137
1976,76,283.7236842105263,278.9078947368421,30.55263157894737
1977,231,274.1991341991342,306.6666666666667,30.385281385281385
1978,146,272.56849315068496,377.82191780821915,30.23972602739726
1979,219,259.47945205479454,251.96803652968038,30.598173515981735
1980,168,252.3452380952381,264.3452380952381,30.86904761904762
1981,198,244.3939393939394,273.12626262626264,30.373737373737374
1982,249,236.27309236947792,451.50602409638554,30.526104417670684
1983,42,230.1904761904762,321.92857142857144,30.642857142857142
1984,64,229.40625,576.8125,30.265625
1985,163,222.09815950920245,379.1963190184049,30.650306748466257
1986,178,214.68539325842696,384.2134831460674,30.859550561797754
1987,65,207.83076923076922,455.81538461538463,29.876923076923077
1988,186,205.21505376344086,290.0752688172043,30.392473118279568
1989,128,199.546875,434.1328125,30.53125
1990,59,197.94915254237287,361.6779661016949,30.64406779661017
1991,170,879.2352941176471,640.5,29.94705882352941
1992,93,876.9677419354839,772.741935483871,30.0
1993,199,875.2562814070352,510.20100502512565,29.984924623115578
1994,56,872.3214285714286,622.3035714285714,30.053571428571427
1995,29,870.7931034482758,625.4137931034483,29.586206896551722
1996,145,869.9862068965517,632.2137931034483,29.90344827586207
1997,293,870.5392491467577,270.73037542662115,30.006825938566553
1998,65,865.7846153846153,328.5230769230769,30.338461538461537
1999,99,864.7070707070707,558.3737373737374,30.141414141414142
2000,204,864.6715686274509,413.12745098039215,30.0
2001,102,864.6960784313726,286.6470588235294,29.627450980392158
2002,189,862.968253968254,644.2857142857143,29.936507936507937
2003,112,862.25,548.0803571428571,30.071428571428573
2004,123,861.0731707317074,622.0,29.983739837398375
2005,149,861.1610738255033,607.0268456375838,29.97986577181208
2006,211,857.1895734597157,300.7345971563981,30.028436018957347
2007,31,858.0,248.67741935483872,30.0
2008,101,857.5346534653465,632.5247524752475,30.02970297029703
2009,38,857.0526315789474,325.1578947368421,30.0
2010,143,854.7762237762238,684.6083916083916,30.013986013986013
2011,104,855.0769230769231,255.47115384615384,30.125
2012,27,853.1111111111111,642.4814814814815,30.0
2013,178,853.1966292134831,493.2865168539326,29.93258426966292
2014,187,849.6470588235294,400.88235294117646,29.9572192513369
2015,146,849.3219178082192,632.7260273972603,29.86986301369863
2016,35,849.2857142857143,314.6,30.0
2017,34,848.1764705882352,724.1764705882352,30.0
2018,129,847.968992248062,654.6046511627907,29.82170542635659
2019,132,844.8712121212121,458.8636363636364,29.856060606060606
2020,75,845.56,334.94666666666666,29.773333333333333
2021,71,844.0845070422536,645.3239436619718,30.098591549295776
2022,83,843.5421686746988,616.6746987951807,30.0
2023,186,842.8118279569892,284.10215053763443,29.795698924731184
2024,67,842.5074626865671,650.4626865671642,29.567164179104477
2025,166,842.9216867469879,577.722891566265,29.55421686746988
2026,76,840.671052631579,641.2894736842105,29.57894736842105
2027,186,840.989247311828,669.3118279569892,29.758064516129032
2028,70,839.9285714285714,243.65714285714284,29.714285714285715
2029,64,837.109375,269.5,29.578125
2030,51,837.6666666666666,654.5098039215686,29.54901960784314
2031,48,834.3541666666666,665.7916666666666,29.625
2032,71,832.0422535211268,288.11267605633805,29.718309859154928
2033,83,833.2409638554217,253.90361445783134,29.626506024096386
2034,73,831.3835616438356,678.4383561643835,29.643835616438356
2035,63,829.1587301587301,656.3968253968254,29.603174603174605
2036,99,828.5353535353536,380.90909090909093,29.949494949494948
2037,65,827.1076923076923,673.9230769230769,29.984615384615385
2038,87,827.2183908045977,583.3448275862069,29.666666666666668
2039,65,827.0461538461539,435.67692307692306,30.06153846153846
2040,78,826.9871794871794,291.79487179487177,29.653846153846153
2041,30,825.6333333333333,367.6333333333333,30.0
2042,189,826.4126984126984,487.30687830687833,29.767195767195766
2043,240,827.0375,224.05,30.395833333333332
2044,185,823.9351351351352,662.0648648648648,30.054054054054053
2045,77,821.7662337662338,425.7922077922078,29.584415584415584
2046,235,822.1446808510639,251.17446808510638,30.408510638297873
2047,107,820.8878504672897,454.9626168224299,30.08411214953271
2048,109,818.2201834862385,597.4954128440367,30.119266055045873
2049,229,819.7117903930131,563.9825327510918,30.489082969432314
2050,82,817.4512195121952,383.4390243902439,29.902439024390244
2051,195,816.4358974358975,837.4051282051282,29.923076923076923
2052,349,818.6074498567335,630.5816618911175,30.415472779369626
2053,83,815.9879518072289,259.7831325301205,29.987951807228917
2054,188,815.781914893617,648.2446808510638,30.46808510638298
2055,101,814.5841584158416,447.61386138613864,30.019801980198018
2056,135,815.5111111111111,347.35555555555555,29.955555555555556
2057,25,814.44,339.52,30.0
2058,91,813.9230769230769,268.1978021978022,29.98901098901099
2059,62,809.3709677419355,587.016129032258,29.612903225806452
2060,187,807.3689839572193,397.24598930481284,30.41176470588235
2061,35,806.5714285714286,233.05714285714285,30.0
2062,43,804.0697674418604,825.4651162790698,30.0
2063,174,804.2988505747127,519.8448275862069,30.051724137931036
2064,87,803.8275862068965,292.7011494252874,29.689655172413794
2065,197,803.5837563451777,596.2791878172588,30.269035532994923
2066,114,803.4035087719299,511.63157894736844,29.68421052631579
2067,144,803.7986111111111,279.21527777777777,29.979166666666668
2068,42,804.6428571428571,256.35714285714283,30.5
2069,113,799.7433628318585,603.070796460177,29.893805309734514
2070,34,797.1764705882352,685.8235294117648,30.0
2071,95,796.5684210526316,629.578947368421,29.926315789473684
2072,31,796.4193548387096,293.51612903225805,30.0
2073,78,795.6666666666666,661.8589743589744,30.28205128205128
2074,118,793.6186440677966,556.8559322033898,30.38135593220339
2075,92,792.6630434782609,503.5108695652174,29.77173913043478
2076,56,790.6607142857143,271.8392857142857,30.285714285714285
2077,155,791.4387096774194,263.3677419354839,30.096774193548388
2078,188,791.1223404255319,635.5851063829788,30.05851063829787
2079,174,790.2528735632184,602.7586206896551,30.402298850574713
2080,325,790.2830769230769,476.5969230769231,29.62153846153846
2081,24,788.0,588.125,30.0
2082,97,782.8041237113403,269.29896907216494,29.876288659793815
2083,148,781.8851351351351,251.54054054054055,30.0472972972973
2084,224,780.1071428571429,515.1205357142857,30.361607142857142
2085,127,776.6614173228346,250.63779527559055,30.062992125984252
2086,120,776.1,623.6916666666667,30.325
2087,79,775.1392405063291,633.3417721518987,29.544303797468356
2088,120,773.075,616.025,30.516666666666666
2089,189,773.7354497354497,609.074074074074,30.312169312169313
2090,233,770.4248927038626,572.7639484978541,29.44206008583691
2091,130,769.9076923076923,676.0076923076923,30.523076923076925
2092,96,763.5729166666666,592.5208333333334,30.104166666666668
2093,67,760.1044776119403,517.3731343283582,29.91044776119403
2094,128,759.9765625,503.1171875,29.921875
2095,75,758.8933333333333,675.12,30.346666666666668
2096,154,754.3376623376623,414.987012987013,29.675324675324674
2097,226,750.3141592920354,697.4513274336283,30.15929203539823
2098,156,748.8076923076923,846.8653846153846,29.75
2099,273,750.6813186813187,523.9560439560439,30.575091575091577
2100,82,747.6951219512196,439.4268292682927,29.817073170731707
2101,77,747.974025974026,682.8441558441558,29.83116883116883
2102,138,747.0144927536232,455.69565217391306,30.471014492753625
2103,77,742.4155844155844,697.6233766233767,30.285714285714285
2104,96,743.6458333333334,423.15625,29.760416666666668
2105,92,741.2173913043479,732.0,30.043478260869566
2106,55,739.9090909090909,631.9636363636364,29.818181818181817
2107,66,740.7727272727273,620.6666666666666,29.636363636363637
2108,60,731.7666666666667,625.1166666666667,30.433333333333334
2109,27,728.1851851851852,664.7777777777778,30.0
2110,183,729.2185792349727,549.6284153005464,30.469945355191257
2111,190,727.6684210526316,504.2526315789474,29.878947368421052
2112,247,726.1943319838057,703.8947368421053,29.720647773279353
2113,87,723.4597701149426,691.3103448275862,29.689655172413794
2114,171,719.8304093567251,636.9356725146199,29.982456140350877
2115,219,721.5433789954338,615.7899543378995,30.5662100456621
2116,110,720.4909090909091,416.45454545454544,29.472727272727273
2117,94,715.1276595744681,737.9787234042553,30.138297872340427
2118,114,713.8421052631579,710.6491228070175,30.280701754385966
2119,109,714.256880733945,581.5963302752293,30.073394495412845
2120,37,713.2432432432432,443.18918918918916,30.0
2121,29,710.3793103448276,379.2758620689655,30.0
2122,81,711.4320987654321,294.9012345679012,29.666666666666668
2123,116,709.4310344827586,803.2758620689655,29.99137931034483
2124,268,707.1417910447761,746.9850746268656,30.526119402985074
2125,138,706.8768115942029,587.268115942029,30.31159420289855
2126,110,708.0818181818182,372.8545454545455,29.754545454545454
2127,320,704.86875,437.5,30.321875
2128,117,699.2307692307693,637.8974358974359,30.162393162393162
2129,207,698.3478260869565,527.8840579710145,29.647342995169083
2130,202,698.1534653465346,453.84158415841586,30.27227722772277
2131,71,693.0985915492957,442.3943661971831,29.774647887323944
2132,146,691.5958904109589,696.4520547945206,30.301369863013697
2133,111,692.2522522522522,629.027027027027,29.56756756756757
2134,281,691.1387900355871,544.5516014234876,30.395017793594306
2135,64,691.59375,400.015625,30.3125
2136,304,690.2631578947369,745.9572368421053,30.375
2137,226,688.0575221238938,597.1548672566372,30.42920353982301
2138,53,686.1132075471698,355.2641509433962,30.0
2139,205,687.8780487804878,333.77073170731705,29.75121951219512
2140,152,686.3026315789474,663.546052631579,29.289473684210527
2141,259,685.4864864864865,719.6100386100386,30.347490347490346
2142,67,683.7611940298508,278.2686567164179,30.313432835820894
2143,212,680.3537735849056,549.4009433962265,29.919811320754718
2144,180,678.3111111111111,371.30555555555554,29.783333333333335
2145,125,676.216,393.136,29.912
2146,36,674.6944444444445,423.44444444444446,30.0
2147,315,672.8507936507937,651.2666666666667,29.6
2148,150,671.3,753.3933333333333,29.46
2149,171,670.5730994152046,438.0175438596491,29.982456140350877
2150,58,670.6724137931035,379.8965517241379,30.29310344827586
2151,113,670.8053097345132,228.16814159292036,30.106194690265486
2152,107,670.1495327102804,660.2429906542056,30.401869158878505
2153,128,670.09375,356.7421875,29.96875
2154,119,667.781512605042,195.5546218487395,30.0
2155,296,666.3378378378378,738.7837837837837,29.9222972972973
2156,110,666.8454545454546,584.1272727272727,30.21818181818182
2157,151,667.317880794702,454.72185430463577,30.211920529801326
2158,123,664.5365853658536,397.3739837398374,30.11382113821138
2159,68,664.9411764705883,323.3970588235294,29.705882352941178
2160,272,664.3897058823529,568.0992647058823,30.0625
2161,40,661.65,412.25,30.0
2162,84,660.3095238095239,770.202380952381,29.726190476190474
2163,190,660.2789473684211,208.9578947368421,30.010526315789473
2164,94,658.4468085106383,683.3617021276596,30.414893617021278
2165,117,659.1965811965812,595.042735042735,30.196581196581196
2166,150,658.56,270.9066666666667,30.093333333333334
2167,182,657.934065934066,340.3131868131868,30.043956043956044
2168,92,656.3913043478261,705.4347826086956,30.08695652173913
2169,149,655.7785234899329,348.63758389261744,30.0
2170,197,654.015228426396,396.7817258883249,30.03045685279188
2171,200,653.075,747.135,29.935
2172,148,652.7702702702703,500.75,30.114864864864863
2173,31,648.8709677419355,281.741935483871,30.0
2174,127,648.9842519685039,417.73228346456693,29.79527559055118
2175,263,648.574144486692,318.88212927756655,29.281368821292777
2176,24,646.75,766.125,30.0
2177,198,647.6818181818181,721.8030303030303,29.97979797979798
2178,37,647.1621621621622,382.7027027027027,30.0
2179,143,645.7132867132867,671.7692307692307,30.062937062937063
2180,200,644.085,308.605,29.815
2181,109,644.7889908256881,340.86238532110093,29.89908256880734
2182,239,641.9958158995815,695.3891213389121,30.00836820083682
2183,182,642.8571428571429,576.2417582417582,29.98901098901099
2184,67,641.7313432835821,364.4179104477612,29.880597014925375
2185,149,640.0536912751678,354.67785234899327,29.630872483221477
2186,196,636.6122448979592,447.42857142857144,30.020408163265305
2187,144,636.0625,485.7638888888889,29.854166666666668
2188,97,634.4432989690722,327.659793814433,30.11340206185567
2189,38,633.6315789473684,780.421052631579,30.0
2190,148,632.9864864864865,770.7432432432432,29.87162162162162
2191,177,629.9717514124294,623.2203389830509,29.954802259887007
2192,164,629.7317073170732,335.609756097561,29.884146341463413
2193,130,630.1384615384616,308.9,30.023076923076925
2194,113,629.0442477876106,670.8407079646017,30.309734513274336
2195,85,628.9294117647058,641.5058823529412,30.011764705882353
2196,113,626.0973451327434,779.2831858407079,30.097345132743364
2197,78,625.6410256410256,753.3589743589744,29.32051282051282
2198,39,624.0,320.6923076923077,30.0
2199,97,623.360824742268,651.1958762886597,30.298969072164947
2200,103,622.3398058252427,346.1650485436893,30.067961165048544
2201,38,620.421052631579,787.8684210526316,30.0
2202,205,619.6487804878049,503.5121951219512,29.082926829268292
2203,30,618.3666666666667,728.6333333333333,30.0
2204,150,617.7666666666667,620.3133333333334,29.85333333333333
2205,77,617.6363636363636,381.83116883116884,30.233766233766232
2206,44,615.5681818181819,490.04545454545456,29.772727272727273
2207,107,614.7663551401869,472.6542056074766,29.654205607476637
2208,101,615.6237623762377,361.990099009901,29.96039603960396
2209,73,612.4794520547945,312.6164383561644,29.931506849315067
2210,131,611.2137404580153,273.9541984732824,30.03053435114504
2211,222,609.0045045045046,788.7792792792793,30.193693693693692
2212,31,608.6774193548387,798.2258064516129,30.0
2213,87,605.2183908045977,332.9425287356322,30.298850574712645
2214,160,603.5875,601.175,30.04375
2215,95,603.9894736842106,492.0210526315789,29.71578947368421
2216,107,601.9906542056075,719.803738317757,29.97196261682243
2217,137,596.8905109489051,237.7007299270073,29.868613138686133
2218,430,597.6046511627907,651.8139534883721,29.302325581395348
2219,63,596.015873015873,306.07936507936506,29.61904761904762
2220,105,594.4,721.6,29.695238095238096
2221,23,595.0434782608696,482.2173913043478,30.0
2222,137,594.2262773722628,443.6569343065693,30.175182481751825
2223,70,595.4142857142857,357.01428571428573,29.728571428571428
2224,72,594.4583333333334,761.4722222222222,29.805555555555557
2225,132,594.6590909090909,539.5909090909091,29.386363636363637
