,X,Y,Z,cluster,cell
13,403.32304332587114,78.2160951641971,62.145731145976995,2,Potentially fibroblasts (fibronectin)
60,330.3844069622347,11.610034558136476,63.145731145976995,4,Potentially fibroblasts (fibronectin)
96,297.7554595938137,-38.97768474010917,63.145731145976995,2,Potentially fibroblasts (fibronectin)
104,289.19927182709966,-11.475551027449114,63.145731145976995,2,Potentially fibroblasts (fibronectin)
107,285.3603809882088,-29.063125615023637,62.782094782340636,4,Potentially fibroblasts (fibronectin)
120,273.5791986289014,-123.21288210853015,61.29156447931031,9,Potentially fibroblasts (fibronectin)
128,271.3442108838034,-23.24290661833402,62.55749585185936,9,Potentially fibroblasts (fibronectin)
132,267.92369267652043,-192.82448925138732,63.145731145976995,9,Potentially fibroblasts (fibronectin)
148,254.94551807334585,-105.94552099741907,63.145731145976995,4,Potentially fibroblasts (fibronectin)
152,249.5948236289014,41.18295122480322,61.72906447931031,4,Potentially fibroblasts (fibronectin)
157,244.29028931517598,28.222779656175703,63.145731145976995,9,Potentially fibroblasts (fibronectin)
158,244.54551807334587,-9.912187664085764,62.07906447931032,4,Potentially fibroblasts (fibronectin)
161,242.79092870136515,155.63902006538285,62.45007897206395,9,Potentially fibroblasts (fibronectin)
163,243.09756485697164,-34.72110579274067,61.77731009334539,9,Potentially fibroblasts (fibronectin)
165,240.19881374189583,4.189130603334206,63.145731145976995,4,Potentially fibroblasts (fibronectin)
170,238.59594542377317,37.612598660700655,62.40726960751546,4,Potentially fibroblasts (fibronectin)
176,232.36381872694062,-23.90957328500076,63.145731145976995,11,Potentional fibroblasts (fibronectin)
178,231.5132687508526,-3.3371199134081735,61.58475553622088,4,Potentially fibroblasts (fibronectin)
182,227.26463952037432,41.32708882170243,63.145731145976995,9,Potentially fibroblasts (fibronectin)
183,226.98440696223474,20.593367891469825,63.145731145976995,9,Potentially fibroblasts (fibronectin)
184,227.51440696223472,-16.123298775196872,62.02573114597699,4,Potentially fibroblasts (fibronectin)
186,223.57885140667918,-50.24552099741902,63.145731145976995,9,Potentially fibroblasts (fibronectin)
187,222.9088750473411,47.08166576381029,63.145731145976995,9,Potentially fibroblasts (fibronectin)
195,216.50832000571302,39.44336789146985,63.145731145976995,2,Potentially fibroblasts (fibronectin)
200,216.24006733959322,-23.87738682551128,63.145731145976995,9,Potentially fibroblasts (fibronectin)
203,213.6007113100609,61.38902006538285,60.75442679815092,2,Potentially fibroblasts (fibronectin)
209,209.1629783908062,-17.928060679958776,63.145731145976995,2,Potentially fibroblasts (fibronectin)
219,202.80640696223475,24.27536789146984,62.057731145977,2,Potentially fibroblasts (fibronectin)
226,197.35080040485775,-37.245156698694075,62.55556721155075,2,Potentially fibroblasts (fibronectin)
228,195.18289181071964,36.95851940662135,62.23664023688612,2,Potentially fibroblasts (fibronectin)
237,189.29557201077841,-73.27507871047192,62.09718745665661,2,Potentially fibroblasts (fibronectin)
240,188.24349787132564,-26.920268472166526,63.145731145976995,4,Potentially fibroblasts (fibronectin)
241,186.65793637399952,-97.70369093205954,63.145731145976995,4,Potentially fibroblasts (fibronectin)
243,186.90801102314845,7.30123591177437,61.46045195815974,2,Potentially fibroblasts (fibronectin)
245,184.90282801486637,61.13810473357512,62.21941535650332,9,Potentially fibroblasts (fibronectin)
247,182.0523556801835,37.54080378890569,59.43291063315648,2,Potentially fibroblasts (fibronectin)
248,182.3432565197569,20.14248293571768,61.48201433181771,2,Potentially fibroblasts (fibronectin)
254,177.2419699874448,116.34252755533544,62.40623534765767,9,Potentially fibroblasts (fibronectin)
255,176.19804332587114,33.30700425510622,63.145731145976995,2,Potentially fibroblasts (fibronectin)
256,175.72329585112368,98.22114566924768,63.145731145976995,2,Potentially fibroblasts (fibronectin)
259,173.59654288456488,42.55987274583879,58.75738163141389,4,Potentially fibroblasts (fibronectin)
260,174.60713423496202,-63.24754119943924,63.145731145976995,2,Potentially fibroblasts (fibronectin)
261,173.5344069622348,23.77064061874262,63.145731145976995,4,Potentially fibroblasts (fibronectin)
265,168.03811066593846,138.4557135704822,61.96054596079179,2,Potentially fibroblasts (fibronectin)
266,167.8427402955681,104.2100345581365,61.345731145977,2,Potentially fibroblasts (fibronectin)
270,166.0735373970174,-69.99141471722578,63.145731145976995,9,Potentially fibroblasts (fibronectin)
272,164.82012124794903,-91.18996544186348,60.898112098357956,4,Potentially fibroblasts (fibronectin)
276,162.40220357240423,90.32472382367325,61.789798942587154,4,Potentially fibroblasts (fibronectin)
277,162.40757769394213,84.52873374512842,61.73109699963551,4,Potentially fibroblasts (fibronectin)
278,163.4529967058245,-24.662401339299436,59.09444909469494,4,Potentially fibroblasts (fibronectin)
281,155.61100270691566,-92.17365338512587,61.44360348640254,4,Potentially fibroblasts (fibronectin)
283,156.5010736289014,79.77670122480322,63.145731145976995,4,Potentially fibroblasts (fibronectin)
285,155.20790093813844,19.310837770987973,60.90476729055531,4,Potentially fibroblasts (fibronectin)
287,153.8377626669328,5.953435005563847,60.998080139265596,4,Potentially fibroblasts (fibronectin)
292,150.6170156578869,-115.75228428244327,63.145731145976995,2,Potentially fibroblasts (fibronectin)
294,149.47599988258878,-46.689375471361984,61.58820902208319,4,Potentially fibroblasts (fibronectin)
303,141.80057237576864,-55.955128349131655,61.491595807631114,4,Potentially fibroblasts (fibronectin)
305,140.32098414344284,3.121220240463117,61.53499289094344,4,Potentially fibroblasts (fibronectin)
306,140.91902234685017,-44.848939800837854,61.97650037674623,4,Potentially fibroblasts (fibronectin)
307,139.27885140667922,-99.38996544186347,63.145731145976995,9,Potentially fibroblasts (fibronectin)
311,138.97726410509188,-88.2352035371016,63.145731145976995,9,Potentially fibroblasts (fibronectin)
313,138.58043870826646,78.68939963750154,62.03462003486588,4,Potentially fibroblasts (fibronectin)
314,137.16049391875652,167.94336789146985,63.145731145976995,4,Potentially fibroblasts (fibronectin)
320,133.24893687676467,-22.838683390581423,61.33376533401119,4,Potentially fibroblasts (fibronectin)
328,127.37951974418968,-16.01527872507154,61.19084392793188,4,Potentially fibroblasts (fibronectin)
329,125.57607362890144,-44.00663210853014,63.145731145976995,4,Potentially fibroblasts (fibronectin)
331,126.63170425953206,176.48841293651492,62.10068610093195,4,Potentially fibroblasts (fibronectin)
338,117.60292548075324,24.147071595173543,62.404990405236234,4,Potentially fibroblasts (fibronectin)
339,120.53312491095267,-58.74893980083783,61.197013197259054,4,Potentially fibroblasts (fibronectin)
342,118.0010736289014,-150.63238968428777,62.47906447931031,2,Potentially fibroblasts (fibronectin)
345,119.41774029556814,-78.11913210853015,63.145731145976995,2,Potentially fibroblasts (fibronectin)
350,114.10363773146548,-12.402785954683964,63.145731145976995,4,Potentially fibroblasts (fibronectin)
352,113.20509661740721,177.848540305263,61.4560759735632,4,Potentially fibroblasts (fibronectin)
356,112.53137665920451,-2.2384502903482826,62.66088266112851,4,Potentially fibroblasts (fibronectin)
359,110.23706182949138,61.48761567908048,61.37581964155221,4,Potentially fibroblasts (fibronectin)
362,108.33440696223477,-62.44552099741907,62.57430257454844,4,Potentially fibroblasts (fibronectin)
363,106.40337247947616,-99.90145969473707,62.272167927586196,2,Potentially fibroblasts (fibronectin)
366,106.18156853428718,15.775245620727446,60.28110232501629,4,Potentially fibroblasts (fibronectin)
369,103.66774029556814,29.568367891469848,63.145731145976995,4,Potentially fibroblasts (fibronectin)
371,102.97270483457521,-77.10982359789188,63.145731145976995,4,Potentially fibroblasts (fibronectin)
374,102.44731018804123,108.8680990742655,60.62960211371893,4,Potentially fibroblasts (fibronectin)
375,101.64028931517589,40.113956126763924,62.063378204800514,4,Potentially fibroblasts (fibronectin)
379,99.83080983993261,99.96854774758492,61.33278150568924,4,Potentially fibroblasts (fibronectin)
384,98.42964505747284,76.57432027242226,61.95525495550082,4,Potentially fibroblasts (fibronectin)
385,97.64947545538541,63.48446378188078,63.145731145976995,4,Potentially fibroblasts (fibronectin)
386,96.20713423496204,-66.35663210853016,63.145731145976995,4,Potentially fibroblasts (fibronectin)
390,93.52308620751774,-78.56921072488234,61.46019655478203,4,Potentially fibroblasts (fibronectin)
393,92.31588844371629,177.57299752109952,61.404990405236234,2,Potentially fibroblasts (fibronectin)
394,94.78601986546062,-99.83620200100324,61.46831179113829,2,Potentially fibroblasts (fibronectin)
402,86.52488315271091,166.0147964628984,63.145731145976995,2,Potentially fibroblasts (fibronectin)
404,84.66774029556814,86.649717097819,63.145731145976995,4,Potentially fibroblasts (fibronectin)
410,82.69440696223478,186.9833678914698,63.145731145976995,2,Potentially fibroblasts (fibronectin)
413,81.09440696223476,193.2433678914698,63.145731145976995,9,Potentially fibroblasts (fibronectin)
415,79.54130351395895,159.40888513284915,61.62848976666663,9,Potentially fibroblasts (fibronectin)
422,75.98024029556814,101.40170122480322,63.145731145976995,9,Potentially fibroblasts (fibronectin)
423,76.77286850069629,84.51259866070063,61.20726960751543,4,Potentially fibroblasts (fibronectin)
426,76.71468865237557,-79.48620957331889,63.145731145976995,4,Potentially fibroblasts (fibronectin)
429,75.17391313507426,67.34460245937112,62.15807682498934,4,Potentially fibroblasts (fibronectin)
433,73.77343135247872,164.6384898426894,59.47743846305015,4,Potentially fibroblasts (fibronectin)
434,72.91951334521355,-159.96088742767904,62.124454550232315,9,Potentially fibroblasts (fibronectin)
437,71.74257022754091,-66.78112190444853,63.145731145976995,4,Potentially fibroblasts (fibronectin)
438,70.27961244168682,176.81323090516844,62.049840735018094,2,Potentially fibroblasts (fibronectin)
442,69.1121847400126,153.77670122480322,63.145731145976995,2,Potentially fibroblasts (fibronectin)
444,66.8149264427542,-148.40078795268602,62.21066621091208,9,Potentially fibroblasts (fibronectin)
446,68.19731018804123,96.04014208501826,61.37153759758989,4,Potentially fibroblasts (fibronectin)
447,69.10252290426376,66.99409252915098,61.92833984162915,4,Potentially fibroblasts (fibronectin)
458,63.521906962234766,-65.68163210853015,63.145731145976995,4,Potentially fibroblasts (fibronectin)
460,61.85440696223475,102.52336789146989,63.145731145976995,9,Potentially fibroblasts (fibronectin)
462,61.62751041051058,-77.28077003956463,63.145731145976995,4,Potentially fibroblasts (fibronectin)
471,57.94979157761941,128.0587525068545,61.60726960751548,9,Potentially fibroblasts (fibronectin)
472,56.81059743842525,203.02840190507527,61.86681958135115,2,Potentially fibroblasts (fibronectin)
474,54.66774029556814,-79.44552099741907,62.59017559042144,4,Potentially fibroblasts (fibronectin)
475,53.2878953343278,124.25732137984198,62.02945207620955,4,Potentially fibroblasts (fibronectin)
480,52.26087755047001,118.2227796561757,61.96926055774172,4,Potentially fibroblasts (fibronectin)
482,51.419513345213545,-175.00344061916843,62.63509284810468,9,Potentially fibroblasts (fibronectin)
484,51.412076865147355,-69.39158356484086,61.242818524617775,4,Potentially fibroblasts (fibronectin)
485,49.34603486921151,147.78057719379547,62.02945207620955,4,Potentially fibroblasts (fibronectin)
489,50.18173520650953,104.31359689910346,61.92435710017547,4,Potentially fibroblasts (fibronectin)
500,45.777588780416636,315.61382243692435,62.691185691431556,9,Potentially fibroblasts (fibronectin)
507,40.632652576269834,-78.70283093893948,60.80654985942728,4,Potentially fibroblasts (fibronectin)
508,39.965474923399825,196.77346497884844,62.44670201976339,2,Potentially fibroblasts (fibronectin)
517,33.93905812502544,187.85034463565592,61.47131254132583,2,Potentially fibroblasts (fibronectin)
520,33.96855330369817,-192.92248576706675,63.145731145976995,9,Potentially fibroblasts (fibronectin)
527,31.601073628901418,-154.45663210853013,63.145731145976995,2,Potentially fibroblasts (fibronectin)
530,29.66774029556808,-83.28679083868889,63.145731145976995,4,Potentially fibroblasts (fibronectin)
531,30.30031605314383,-167.6020866539847,62.5548220550679,9,Potentially fibroblasts (fibronectin)
534,27.82497299997067,184.48110374052646,63.145731145976995,2,Potentially fibroblasts (fibronectin)
541,28.11440696223474,171.8633678914698,62.545731145977,2,Potentially fibroblasts (fibronectin)
553,20.099112844587694,-182.39486740264778,61.851613498918155,2,Potentially fibroblasts (fibronectin)
558,18.622542555455084,170.95184246774102,63.145731145976995,2,Potentially fibroblasts (fibronectin)
561,19.533270598598392,-106.31799574489378,60.73664023688612,2,Potentially fibroblasts (fibronectin)
564,18.321748734386688,138.4180514357737,63.145731145976995,4,Potentially fibroblasts (fibronectin)
578,11.22726410509199,-190.41377496567293,63.145731145976995,9,Potentially fibroblasts (fibronectin)
580,11.07399029556808,-162.37954877519684,61.97906447931031,2,Potentially fibroblasts (fibronectin)
593,5.385131599915951,-183.2305451520084,61.348629696701636,2,Potentially fibroblasts (fibronectin)
594,4.063818726940667,165.71395612676395,61.59278996950641,2,Potentially fibroblasts (fibronectin)
604,1.1844069622347888,209.65336789146988,62.02573114597699,2,Potentially fibroblasts (fibronectin)
610,-1.618718037765234,173.50586789146985,63.145731145976995,9,Potentially fibroblasts (fibronectin)
611,-1.6063337785059275,143.16929381739578,61.397582997828835,2,Potentially fibroblasts (fibronectin)
617,-4.007698300923153,205.0223152598909,63.145731145976995,9,Potentially fibroblasts (fibronectin)
618,-5.013419124721736,-150.60011036939977,62.01529636336829,2,Potentially fibroblasts (fibronectin)
621,-5.29391162183606,-93.78672060410537,61.44661610172919,4,Potentially fibroblasts (fibronectin)
624,-6.317766950808732,-179.3682263114287,61.58051375467268,2,Potentially fibroblasts (fibronectin)
626,-7.493718037765234,194.22461789146985,61.833231145976995,2,Potentially fibroblasts (fibronectin)
629,-8.323487774607315,-137.1618952664249,63.145731145976995,2,Potentially fibroblasts (fibronectin)
634,-9.39977025295508,83.31678561298884,62.03180709534408,4,Potentially fibroblasts (fibronectin)
642,-11.817766950808732,153.74771571755684,63.145731145976995,9,Potentially fibroblasts (fibronectin)
643,-9.653965130788436,-112.11477164341386,62.16898695993048,2,Potentially fibroblasts (fibronectin)
654,-16.879878752050956,182.94336789146985,63.145731145976995,2,Potentially fibroblasts (fibronectin)
656,-16.606069228241438,207.84812979623177,61.57430257454844,2,Potentially fibroblasts (fibronectin)
658,-17.225593037765236,-131.07663210853013,63.145731145976995,2,Potentially fibroblasts (fibronectin)
664,-19.67140699125366,192.75150742635356,59.51782416923284,2,Potentially fibroblasts (fibronectin)
665,-21.859622888511524,174.1150096825146,63.145731145976995,2,Potentially fibroblasts (fibronectin)
666,-22.029229401401608,142.09488304298497,62.23664023688612,2,Potentially fibroblasts (fibronectin)
667,-22.944662805207088,163.42011207751636,63.145731145976995,2,Potentially fibroblasts (fibronectin)
672,-25.321843037765234,110.97461789146985,63.145731145976995,4,Potentially fibroblasts (fibronectin)
681,-28.36689173906393,198.30051074861274,62.26261426286011,2,Potentially fibroblasts (fibronectin)
682,-29.719647091819297,144.11904356714547,63.145731145976995,2,Potentially fibroblasts (fibronectin)
683,-29.328858343887703,102.30051074861274,62.533486248017795,4,Potentially fibroblasts (fibronectin)
684,-29.541881697559063,-100.55663210853015,62.197277537729576,4,Potentially fibroblasts (fibronectin)
688,-32.5276620032825,-179.40145969473707,62.4560759735632,2,Potentially fibroblasts (fibronectin)
690,-32.00430271518451,82.33046466566338,62.565085984686675,4,Potentially fibroblasts (fibronectin)
692,-32.09892637109857,160.54336789146987,63.145731145976995,2,Potentially fibroblasts (fibronectin)
703,-37.03144669630183,185.37019715976248,63.145731145976995,2,Potentially fibroblasts (fibronectin)
709,-40.05309303776522,99.9308678914698,61.99573114597699,4,Potentially fibroblasts (fibronectin)
711,-41.165593037765234,178.44336789146985,63.145731145976995,2,Potentially fibroblasts (fibronectin)
715,-41.677641230536324,156.45541608424094,61.50717692910952,2,Potentially fibroblasts (fibronectin)
716,-41.851639549393155,81.09453068216749,62.26201021574444,4,Potentially fibroblasts (fibronectin)
717,-41.551307323479534,-119.04234639424448,63.145731145976995,2,Potentially fibroblasts (fibronectin)
728,-46.72273589490811,185.286225034327,62.11715971740557,2,Potentially fibroblasts (fibronectin)
730,-47.82432319649541,112.77670122480322,63.145731145976995,2,Potentially fibroblasts (fibronectin)
747,-53.39475970443192,164.42253455813648,63.145731145976995,2,Potentially fibroblasts (fibronectin)
751,-54.67623133563757,-139.301312959594,61.8265822098068,2,Potentially fibroblasts (fibronectin)
752,-55.89167999428696,149.4781505001655,61.92833984162915,2,Potentially fibroblasts (fibronectin)
764,-65.00294243535558,169.53975343363857,61.84452632669989,2,Potentially fibroblasts (fibronectin)
770,-66.01559303776526,178.21836789146982,63.145731145976995,2,Potentially fibroblasts (fibronectin)
771,-65.21398013453944,149.78207756888924,62.37153759758989,2,Potentially fibroblasts (fibronectin)
776,-68.0568973855913,122.44336789146985,61.75442679815092,2,Potentially fibroblasts (fibronectin)
777,-68.56389812251092,111.25692721350379,63.145731145976995,4,Potentially fibroblasts (fibronectin)
783,-69.36202160919385,-109.68163210853015,63.145731145976995,4,Potentially fibroblasts (fibronectin)
789,-72.1425161146883,159.13567558377758,63.145731145976995,9,Potentially fibroblasts (fibronectin)
790,-71.99167999428693,-132.76315384766053,62.45007897206395,2,Potentially fibroblasts (fibronectin)
800,-78.99892637109855,115.46188640998832,63.145731145976995,11,Potentional fibroblasts (fibronectin)
810,-82.89963559095673,191.42209129572518,63.145731145976995,2,Potentially fibroblasts (fibronectin)
811,-82.13995201212418,127.80234225044421,62.32521832546419,2,Potentially fibroblasts (fibronectin)
834,-93.20072817290037,167.02174626984822,61.480866281112114,9,Potentially fibroblasts (fibronectin)
836,-95.02559303776525,177.68336789146986,63.145731145976995,9,Potentially fibroblasts (fibronectin)
842,-97.78209789213412,109.01618342545044,62.40786706830711,4,Potentially fibroblasts (fibronectin)
849,-99.75514527657123,137.4582932646042,62.36961174299192,2,Potentially fibroblasts (fibronectin)
860,-104.41559303776523,143.19336789146985,63.145731145976995,11,Potentional fibroblasts (fibronectin)
865,-107.60618709717113,163.8295065053312,62.19523609647203,2,Potentially fibroblasts (fibronectin)
870,-111.32325069542281,97.63255708065901,61.9565419567878,4,Potentially fibroblasts (fibronectin)
883,-117.00579922333225,-145.01024035595287,60.67150434185328,2,Potentially fibroblasts (fibronectin)
886,-118.91559303776523,101.69336789146985,62.520731145976995,4,Potentially fibroblasts (fibronectin)
887,-120.6216369938092,116.15765360575551,61.60726960751548,4,Potentially fibroblasts (fibronectin)
889,-121.4343791649328,264.4838303192155,60.97232074135272,9,Potentially fibroblasts (fibronectin)
891,-122.04490338259279,-118.01640222347265,62.22619091609191,4,Potentially fibroblasts (fibronectin)
893,-124.75318427864113,29.939718256433366,61.74427129196239,4,Potentially fibroblasts (fibronectin)
894,-125.19949134284997,250.52387636604612,60.23047690868886,2,Potentially fibroblasts (fibronectin)
895,-125.79059303776523,174.21836789146982,63.145731145976995,11,Potentional fibroblasts (fibronectin)
896,-125.71622594915766,163.12691219526732,62.690034943445355,11,Potentional fibroblasts (fibronectin)
899,-128.32133074268324,88.72205641606001,62.48999344105896,2,Potentially fibroblasts (fibronectin)
905,-132.8502084223806,159.61259866070066,63.145731145976995,11,Potentional fibroblasts (fibronectin)
907,-134.36370624531241,116.76412260845098,62.39101416484492,2,Potentially fibroblasts (fibronectin)
913,-136.96679785704237,-17.038559819373518,62.567417892964954,4,Potentially fibroblasts (fibronectin)
916,-137.71754108971328,173.93687438497636,62.00287400311986,2,Potentially fibroblasts (fibronectin)
918,-139.17263529128638,181.00674817315996,62.131646638934754,2,Potentially fibroblasts (fibronectin)
924,-143.84869162931454,142.27435380696284,63.145731145976995,9,Potentially fibroblasts (fibronectin)
925,-144.4261564180469,-115.23973070007946,61.5119283290756,4,Potentially fibroblasts (fibronectin)
928,-144.49236469130852,150.48273797021,61.350455555425796,2,Potentially fibroblasts (fibronectin)
929,-144.66559303776523,-164.07133799088308,63.145731145976995,2,Potentially fibroblasts (fibronectin)
931,-147.73805680588117,97.66075919581772,62.50804998655671,2,Potentially fibroblasts (fibronectin)
933,-148.9556693736431,210.72581063956147,60.519776947503715,2,Potentially fibroblasts (fibronectin)
934,-149.46559303776525,194.3290821771841,62.345731145977,2,Potentially fibroblasts (fibronectin)
935,-150.33225970443192,172.08781233591424,63.145731145976995,2,Potentially fibroblasts (fibronectin)
938,-151.9227358949081,-5.056632108530152,62.688588288834154,4,Potentially fibroblasts (fibronectin)
940,-152.3273577436476,-130.63016152029485,63.145731145976995,4,Potentially fibroblasts (fibronectin)
941,-155.56214476190314,72.12612651215954,60.6353863183908,4,Potentially fibroblasts (fibronectin)
950,-164.10715147932365,181.67713412523608,62.26261426286011,2,Potentially fibroblasts (fibronectin)
951,-165.32646260298264,74.33032441320893,61.441383319890036,2,Potentially fibroblasts (fibronectin)
952,-166.20613357830575,-37.277352829250844,61.81239781264368,4,Potentially fibroblasts (fibronectin)
953,-166.6271314993037,-103.75855518545325,62.799577299823156,4,Potentially fibroblasts (fibronectin)
957,-169.44990676325546,100.50219142088156,61.26337820480053,2,Potentially fibroblasts (fibronectin)
961,-172.5292294014016,120.85245880056073,62.357852358098214,2,Potentially fibroblasts (fibronectin)
963,-171.99892637109855,-137.77885433075238,63.145731145976995,9,Potentially fibroblasts (fibronectin)
972,-179.01253181327542,174.7903066669801,63.145731145976995,2,Potentially fibroblasts (fibronectin)
974,-179.86400573617794,147.3719393200413,61.59017559042144,2,Potentially fibroblasts (fibronectin)
979,-182.05448192665415,156.05447900258093,63.145731145976995,2,Potentially fibroblasts (fibronectin)
980,-186.48590553776523,-88.04881960853015,61.301981145976995,2,Potentially fibroblasts (fibronectin)
984,-193.81943919161137,129.5587525068545,62.0303465305924,2,Potentially fibroblasts (fibronectin)
990,-200.36284074418722,105.33327614835059,61.7879329808394,2,Potentially fibroblasts (fibronectin)
991,-200.45299461256838,-39.97395494317584,61.948880752276196,4,Potentially fibroblasts (fibronectin)
998,-205.7792294014016,-117.18163210853015,62.145731145976995,2,Potentially fibroblasts (fibronectin)
1004,-218.26559303776523,-32.731632108530164,63.145731145976995,2,Potentially fibroblasts (fibronectin)
1008,-229.69529600806231,-13.635840029322253,61.799196492511655,4,Potentially fibroblasts (fibronectin)
1017,-235.61174688391907,-28.787401339299436,61.76111576136164,4,Potentially fibroblasts (fibronectin)
1020,-240.4006923755136,-19.841400320450703,60.36427419233459,4,Potentially fibroblasts (fibronectin)
1069,164.04869267652043,74.36773763936901,60.52388240648119,4,Potentially fibroblasts (fibronectin)
1074,135.72914380434008,-37.82636895063541,60.30362588281912,4,Potentially fibroblasts (fibronectin)
1076,130.29244892027668,188.92238887049086,57.817059817305676,2,Potentially fibroblasts (fibronectin)
1077,127.17717425783223,-66.88367613368735,60.10170598874427,4,Potentially fibroblasts (fibronectin)
1079,124.62743021804874,3.3549957984465664,59.35038230876772,4,Potentially fibroblasts (fibronectin)
1084,85.53895241678026,-71.35208665398471,61.145731145976995,4,Potentially fibroblasts (fibronectin)
1090,61.692615917458625,140.12247236908183,61.77259681761879,2,Potentially fibroblasts (fibronectin)
1102,19.79992420361407,-191.16870107404742,60.80090355977012,2,Potentially fibroblasts (fibronectin)
1177,345.47166186419554,-275.4389850497066,60.63592722440835,4,Potentially fibroblasts (fibronectin)
1189,324.9381805471404,-300.8443679575868,57.57969341012796,4,Potentially fibroblasts (fibronectin)
1196,319.3242028806021,-295.3525504758771,58.57430257454844,4,Potentially fibroblasts (fibronectin)
1238,268.0677402955681,-134.58996544186357,59.145731145976995,2,Potentially fibroblasts (fibronectin)
1241,260.5886442503704,-131.91821402943413,57.609007982135196,2,Potentially fibroblasts (fibronectin)
1253,241.37918308163773,-106.87006494435104,60.87707442955907,4,Potentially fibroblasts (fibronectin)
1255,236.0559259495766,-58.60726501992258,60.25965519660991,2,Potentially fibroblasts (fibronectin)
1278,192.06611427930795,-99.37370527926186,60.17012138987944,2,Potentially fibroblasts (fibronectin)
1287,179.09116371899154,56.57309762119962,58.45383925408511,4,Potentially fibroblasts (fibronectin)
1301,158.5251286117193,107.20625448940802,58.589030115049155,2,Potentially fibroblasts (fibronectin)
1302,155.5619518724144,-36.71232073128465,58.69064132561772,4,Potentially fibroblasts (fibronectin)
1309,147.5059755896857,36.217877695391394,58.91043702832995,4,Potentially fibroblasts (fibronectin)
1313,145.96424121637847,-98.16436691515997,60.09600738907092,2,Potentially fibroblasts (fibronectin)
1335,110.93440696223479,135.2191254672274,60.76997357021942,2,Potentially fibroblasts (fibronectin)
1340,106.74373338710518,46.982227995096764,59.228632700381155,4,Potentially fibroblasts (fibronectin)
1351,95.66528931517598,82.42130906794046,60.02808408715347,4,Potentially fibroblasts (fibronectin)
1359,89.21525802606459,-88.14386615108333,58.345731145977,4,Potentially fibroblasts (fibronectin)
1361,86.79417707717732,81.30543685698706,59.42159321494252,4,Potentially fibroblasts (fibronectin)
1393,52.41774029556814,13.637812335914305,58.94573114597699,4,Potentially fibroblasts (fibronectin)
1405,44.754406962234725,23.403367891469884,58.905731145977,4,Potentially fibroblasts (fibronectin)
1433,22.964841744843454,94.1172809349481,59.18920940684656,4,Potentially fibroblasts (fibronectin)
1448,14.826385571860442,-95.80796900692587,60.621666974853994,4,Potentially fibroblasts (fibronectin)
1456,7.173979154748054,-80.48176579836974,59.7446616272604,4,Potentially fibroblasts (fibronectin)
1517,-30.99892637109855,75.36559011369206,58.07906447931032,4,Potentially fibroblasts (fibronectin)
1520,-33.194164466336645,-98.88520353710157,59.145731145976995,4,Potentially fibroblasts (fibronectin)
1525,-34.50430271518451,94.94336789146985,59.145731145976995,4,Potentially fibroblasts (fibronectin)
1538,-41.61321208538436,109.01003455813657,58.15525495550084,4,Potentially fibroblasts (fibronectin)
1546,-49.79480652091132,94.078199352144,59.39292215721295,4,Potentially fibroblasts (fibronectin)
1631,-116.38637225854444,86.16414711224911,59.76910776935364,4,Potentially fibroblasts (fibronectin)
1634,-117.16559303776523,153.94336789146985,59.145731145976995,2,Potentially fibroblasts (fibronectin)
1656,-144.276280060666,-11.93067791005683,58.260234962770895,4,Potentially fibroblasts (fibronectin)
1658,-145.66559303776523,-77.91981618813213,59.18553214100187,4,Potentially fibroblasts (fibronectin)
1672,-159.86871803776523,86.75586789146985,61.083231145976995,2,Potentially fibroblasts (fibronectin)
1689,-176.32584944802164,-31.17842698032507,57.914961915207755,4,Potentially fibroblasts (fibronectin)
1694,-185.9883203104925,-59.95208665398468,59.56391296415879,4,Potentially fibroblasts (fibronectin)
1719,-210.47925763403845,-13.134271860083004,59.12088642548008,4,Potentially fibroblasts (fibronectin)
1761,-245.30257933913512,35.36802542571638,60.67997772131946,4,Potentially fibroblasts (fibronectin)
1782,-268.03067240284463,-34.207425759323826,60.129858130104,2,Potentially fibroblasts (fibronectin)
1891,132.5213228500852,-41.97719285619365,57.16442273476204,4,Potentially fibroblasts (fibronectin)
1892,132.70599166168836,-9.507451780661313,57.28780764870923,4,Potentially fibroblasts (fibronectin)
1895,122.28522663436593,18.672876088191174,57.89982950663271,4,Potentially fibroblasts (fibronectin)
1902,102.1353548295333,57.51919727535608,58.82345626446039,4,Potentially fibroblasts (fibronectin)
1909,86.13128196223477,171.74805539146985,55.208231145976995,2,Potentially fibroblasts (fibronectin)
1918,59.543893128242644,92.2694548479916,56.74256909064104,4,Potentially fibroblasts (fibronectin)
1967,-137.65140864060209,50.30861611842022,56.56417086228903,4,Potentially fibroblasts (fibronectin)
2053,343.3223587694637,-284.77349957840966,55.09753837489268,4,Potentially fibroblasts (fibronectin)
2058,341.2574838853117,-276.35882991072793,55.10177510202095,4,Potentially fibroblasts (fibronectin)
2061,333.9058355336633,-311.49948925138733,55.145731145976995,2,Potentially fibroblasts (fibronectin)
2077,318.7731166396542,-281.1888901730463,55.53282792017056,4,Potentially fibroblasts (fibronectin)
2094,287.31096946223477,-41.43944460853015,54.833231145976995,9,Potentially fibroblasts (fibronectin)
2104,270.98024029556814,-121.40038210853015,54.18739781264368,2,Potentially fibroblasts (fibronectin)
2116,247.82531605314387,-128.1020866539847,53.0366402368861,4,Potentially fibroblasts (fibronectin)
